Date,SP500 ^GSPC,SP500 ^GSPC,NASDAQ ^IXIC,NASDAQ ^IXIC,DJI ^DJI,DJI ^DJI,RUSSELL2000 ^RUT,RUSSELL2000 ^RUT,FTSE ^FTSE,FTSE ^FTSE,NIKKEI ^N225,NIKKEI ^N225,GOLD GC=F,USD INDEX DX-Y.NYB,VIX
2006-05-01,1270.0899658203125,54312830000,2178.8798828125,45923780000,11168.3095703125,7360590000,721.010009765625,54312830000,5723.7998046875,40051489900,15467.330078125,2337600000,137161,84.72000122070312,13.879999999999999
2006-06-01,1270.199951171875,54873260000,2172.090087890625,43418010000,11150.2197265625,6959660000,724.6699829101562,54873260000,5833.39990234375,36016491800,15505.1796875,2526300000,6197,85.22000122070312,16.525
2006-07-01,1276.6600341796875,46348220000,2091.469970703125,36405330000,11185.6796875,5548680000,700.5599975585938,46348220000,5928.2998046875,28208524900,15456.8095703125,2085700000,99344,85.30000305175781,14.895
2006-08-01,1303.8199462890625,50485620000,2183.75,38177580000,11381.150390625,4668650000,720.530029296875,50485620000,5906.10009765625,29781300900,16140.759765625,2278400000,4608,85.05000305175781,12.41
2006-09-01,1335.8499755859375,49001440000,2258.429931640625,37304950000,11679.0703125,4494890000,725.5900268554688,49001440000,5960.7998046875,31844288700,16127.580078125,2062500000,17592,85.97000122070312,11.97
2006-11-01,1400.6300048828125,55343930000,2431.77001953125,38943340000,12221.9296875,4722850000,786.1199951171875,55343930000,6048.89990234375,35409313400,16274.330078125,2143600000,114115,82.91999816894531,10.83
2006-12-01,1418.300048828125,47578780000,2415.2900390625,35073670000,12463.150390625,4381310000,787.6599731445312,47578780000,6220.7998046875,25404344600,17225.830078125,2415700000,3823,83.72000122070312,10.850000000000001
2007-01-01,1438.239990234375,56686200000,2463.929931640625,42688490000,12621.6904296875,5075440000,800.3400268554688,56686200000,6203.10009765625,36903883400,17383.419921875,2668700000,101525,84.61000061035156,10.915
2007-02-01,1406.8199462890625,51844990000,2416.14990234375,39700560000,12268.6298828125,4347420000,793.2999877929688,51844990000,6171.5,33113526800,17604.119140625,3256500000,3981,83.56999969482422,10.34
2007-03-01,1420.8599853515625,67622250000,2421.639892578125,43563900000,12354.349609375,5633180000,800.7100219726562,67622250000,6308.0,40662590600,17287.650390625,3402500000,52996,82.93000030517578,14.81
2007-05-01,1530.6199951171875,64958050000,2604.52001953125,44252460000,13627.6396484375,5039850000,847.1799926757812,64958050000,6621.5,40045493000,17875.75,2759200000,158741,82.30000305175781,13.225000000000001
2007-06-01,1503.3499755859375,65322800000,2603.22998046875,45340310000,13408.6201171875,5227620000,833.7000122070312,65322800000,6607.89990234375,39617755800,18138.359375,2726700000,4027,81.91999816894531,14.73
